tid,title,url,image_url,year,action,scifi,drama,romance
tt1259014,L'instinct de mort  ,http://www.imdb.com/title/tt1259014/,https://m.media-amazon.com/images/M/MV5BOGJhM2Y5ZDItZWYzOC00NWQ5LWExNjMtOTZmMDNmNWQ0NTI3XkEyXkFqcGdeQXVyMTMxODk2OTU@..jpg,2008,True,False,False,False
tt1260502,Kôkaku kidôtai 2.0  ,http://www.imdb.com/title/tt1260502/,https://m.media-amazon.com/images/M/MV5BZjE5MzlmY2QtYmIzMy00ZTIxLTgyYmUtY2MxZmJhN2E2NTAxXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,2008,True,False,False,False
tt1261945,Sex and the City 2  ,http://www.imdb.com/title/tt1261945/,https://m.media-amazon.com/images/M/MV5BMTM3OTUyNTI3MF5BMl5BanBnXkFtZTcwODcyMzM0Mw@@..jpg,2010,False,False,True,True
tt1263750,Habitación en Roma  ,http://www.imdb.com/title/tt1263750/,https://m.media-amazon.com/images/M/MV5BNDdlNDFkNGEtZjQxYS00ZjY1LWE4ZjQtMmVlZTc3MzNlOWUyXkEyXkFqcGdeQXVyMjQwMjk0NjI@..jpg,2010,False,False,True,True
tt1264895,Moonlight & Mistletoe  ,http://www.imdb.com/title/tt1264895/,https://m.media-amazon.com/images/M/MV5BNTIzNzc1MDItYjIzOS00MTQ1LTk1YTMtNmZkMzk3NDUyYmE1XkEyXkFqcGdeQXVyNjg5MzE4NTA@..jpg,2008,False,False,True,False
tt1264914,Zift  ,http://www.imdb.com/title/tt1264914/,https://m.media-amazon.com/images/M/MV5BNWQ5Mjg4NTMtN2RkOS00NzE4LTlkOWItMjEzNjYzNDI3NWJhXkEyXkFqcGdeQXVyMTk2NTk4MjE@..jpg,2008,False,False,True,False
tt1265990,The Roommate  ,http://www.imdb.com/title/tt1265990/,https://m.media-amazon.com/images/M/MV5BMjIwMzQwMzMwNF5BMl5BanBnXkFtZTcwNjE5MTUxNA@@..jpg,2011,False,False,True,False
tt1266583,Mumbai Meri Jaan  ,http://www.imdb.com/title/tt1266583/,https://m.media-amazon.com/images/M/MV5BNTMwMmQ3YmYtODU3MS00NzRhLTkyZGEtM2Q5OWRlMGQxMzIyXkEyXkFqcGdeQXVyODE5NzE3OTE@..jpg,2008,False,False,True,False
tt1266859,The Dark Night             ,http://www.imdb.com/title/tt1266859/,https://m.media-amazon.com/images/M/MV5BMTgxNTg4NjIyOF5BMl5BanBnXkFtZTcwMDYzMTQ5MQ@@..jpg,2008,False,False,True,True
tt1268987,Rogues Gallery  ,http://www.imdb.com/title/tt1268987/,https://m.media-amazon.com/images/M/MV5BMTgzNzYyNDc3M15BMl5BanBnXkFtZTcwNzA5MDA2Mw@@..jpg,2010,True,False,False,False
tt1270291,Hunter Prey  ,http://www.imdb.com/title/tt1270291/,https://m.media-amazon.com/images/M/MV5BMTYxNDY0Njg1N15BMl5BanBnXkFtZTcwMDc2NzQwMg@@..jpg,2010,False,True,False,False
tt1272011,Fortapàsc  ,http://www.imdb.com/title/tt1272011/,https://m.media-amazon.com/images/M/MV5BOTUxNTAzNDE1NF5BMl5BanBnXkFtZTcwMTE1NzYwNA@@..jpg,2009,False,False,True,False
tt1273241,Brotherhood  ,http://www.imdb.com/title/tt1273241/,https://m.media-amazon.com/images/M/MV5BNjk3NjUwMDc2M15BMl5BanBnXkFtZTcwNTEzMDE0NA@@..jpg,2010,False,False,True,False
tt1274300,The Tempest  ,http://www.imdb.com/title/tt1274300/,https://m.media-amazon.com/images/M/MV5BMTc4MzEyNDg1OV5BMl5BanBnXkFtZTcwMTk4NDY3Mw@@..jpg,2010,False,False,True,False
tt1276104,Looper  ,http://www.imdb.com/title/tt1276104/,https://m.media-amazon.com/images/M/MV5BMTg5NTA3NTg4NF5BMl5BanBnXkFtZTcwNTA0NDYzOA@@..jpg,2012,True,True,False,False
tt1278469,Temple Grandin  ,http://www.imdb.com/title/tt1278469/,https://m.media-amazon.com/images/M/MV5BMjQwOTQ4NDk5OF5BMl5BanBnXkFtZTcwNzM0Mjk3Mw@@..jpg,2010,False,False,True,False
tt1279972,Treme             ,http://www.imdb.com/title/tt1279972/,https://m.media-amazon.com/images/M/MV5BNjg4ZGZkYjEtYTZhMy00YjU1LTg1MTYtNDlmNTAwYTA0M2NmXkEyXkFqcGdeQXVyNTE1NjY5Mg@@..jpg,2010,False,False,True,False
tt1282140,Easy A  ,http://www.imdb.com/title/tt1282140/,https://m.media-amazon.com/images/M/MV5BMjE1MzU1Mjg1OF5BMl5BanBnXkFtZTcwNDc3NDQ2Mw@@..jpg,2010,False,False,False,True
tt1282142,The Nanny Express  ,http://www.imdb.com/title/tt1282142/,https://m.media-amazon.com/images/M/MV5BMTQ3Mzg0Mzg0MF5BMl5BanBnXkFtZTcwMTI5ODEzMw@@..jpg,2008,False,False,True,False
tt1282606,Vaginatown             ,http://www.imdb.com/title/tt1282606/,https://m.media-amazon.com/images/M/MV5BMTg4OTg0NTU1NF5BMl5BanBnXkFtZTgwNDAyMTcyNzE@..jpg,2008,False,False,True,False
tt1283889,Canaan  ,http://www.imdb.com/title/tt1283889/,https://m.media-amazon.com/images/M/MV5BYmY3YzVmODQtZjhmNC00ZTVkLWI3ZWQtMmQ0YmM0MGI2NmM1XkEyXkFqcGdeQXVyMzU1OTM4NDU@..jpg,2008,False,False,True,False
tt1285309,The Joneses  ,http://www.imdb.com/title/tt1285309/,https://m.media-amazon.com/images/M/MV5BMTUyNzkzNTIyOV5BMl5BanBnXkFtZTcwOTUxMDEyMw@@..jpg,2009,False,False,True,False
tt1285449,Episode #2.5             ,http://www.imdb.com/title/tt1285449/,https://m.media-amazon.com/images/M/MV5BMTczMDYxMTMzNF5BMl5BanBnXkFtZTgwMDk0Nzg0MjE@..jpg,2008,False,False,True,False
tt1286039,SGU Stargate Universe             ,http://www.imdb.com/title/tt1286039/,https://m.media-amazon.com/images/M/MV5BOTEzNTY5NDY5M15BMl5BanBnXkFtZTcwMTY4MDQ3Mg@@..jpg,2009,False,True,True,False
tt1288403,Universal Soldier: Regeneration  ,http://www.imdb.com/title/tt1288403/,https://m.media-amazon.com/images/M/MV5BYTVkNzczMzgtOTllZC00OWFlLTg4ZGQtNzM3OTVmYzhmMmM0XkEyXkFqcGdeQXVyNDc2NjEyMw@@..jpg,2009,True,True,False,False
tt1292655,The River Within  ,http://www.imdb.com/title/tt1292655/,https://m.media-amazon.com/images/M/MV5BMTk4NDQzMDIxOV5BMl5BanBnXkFtZTcwNjcxODQxMw@@..jpg,2009,False,False,True,False
tt1292703,Oye Lucky! Lucky Oye!  ,http://www.imdb.com/title/tt1292703/,https://m.media-amazon.com/images/M/MV5BNjA1MjM2NTM3MV5BMl5BanBnXkFtZTcwODIyMjk5MQ@@..jpg,2008,False,False,True,False
tt1298530,Animals  ,http://www.imdb.com/title/tt1298530/,https://m.media-amazon.com/images/M/MV5BMjI1MjIzODQ1NF5BMl5BanBnXkFtZTcwNzM5ODA3OA@@..jpg,2012,False,False,True,False
tt1299365,How to Make It in America             ,http://www.imdb.com/title/tt1299365/,https://m.media-amazon.com/images/M/MV5BMzFjMDU2NDQtYTlmYi00YmIzLWFkNzMtMzI1NTMwMjY4ZWI4XkEyXkFqcGdeQXVyMzU3MTc5OTE@..jpg,2010,False,False,True,False
tt1299368,Southland             ,http://www.imdb.com/title/tt1299368/,https://m.media-amazon.com/images/M/MV5BMjAwNzQ4MTMyMF5BMl5BanBnXkFtZTcwMDk3NTYyNw@@..jpg,2009,False,False,True,False
tt1299370,Li Mi de caixiang  ,http://www.imdb.com/title/tt1299370/,https://m.media-amazon.com/images/M/MV5BZDU2NDBkZTktMjQwNi00ODdhLTkwN2ItNTNhMTZlNzY4OTNlXkEyXkFqcGdeQXVyMjg0MTI5NzQ@..jpg,2008,False,False,True,True
tt1300159,Growth  ,http://www.imdb.com/title/tt1300159/,https://m.media-amazon.com/images/M/MV5BMTMyODA1OTcxM15BMl5BanBnXkFtZTcwMjkxNDYxMw@@..jpg,2010,False,True,False,False
tt1300853,Green Street Hooligans 2  ,http://www.imdb.com/title/tt1300853/,https://m.media-amazon.com/images/M/MV5BMzM5NDQyOTQ3MV5BMl5BanBnXkFtZTcwODg4OTEyMw@@..jpg,2009,False,False,True,False
tt1302011,Kung Fu Panda 2  ,http://www.imdb.com/title/tt1302011/,https://m.media-amazon.com/images/M/MV5BYzQ0ZWIxZjAtYWI3Yy00MGM0LWFjOGYtNzcyYThiOTA3ODI1XkEyXkFqcGdeQXVyODE5NzE3OTE@..jpg,2011,True,False,False,False
tt1307068,Seeking a Friend for the End of the World  ,http://www.imdb.com/title/tt1307068/,https://m.media-amazon.com/images/M/MV5BMTk4MDQ1NzE3N15BMl5BanBnXkFtZTcwMjA0MDkzNw@@..jpg,2012,False,False,True,True
tt1308138,Hua Mulan  ,http://www.imdb.com/title/tt1308138/,https://m.media-amazon.com/images/M/MV5BNmMyMTY2YmEtZjM2ZS00ZWQ5LWE4YjEtOGMxOGZhY2RlZjJjXkEyXkFqcGdeQXVyNDM2OTEyOTM@..jpg,2009,False,False,True,True
tt1308729,Bullet to the Head  ,http://www.imdb.com/title/tt1308729/,https://m.media-amazon.com/images/M/MV5BMTM4NzUyMjk2NV5BMl5BanBnXkFtZTcwOTUxNDc5OA@@..jpg,2012,True,False,False,False
tt1309000,Álom.net  ,http://www.imdb.com/title/tt1309000/,https://m.media-amazon.com/images/M/MV5BMTYzODQwODk4NV5BMl5BanBnXkFtZTcwNDc1Njc4Mw@@..jpg,2009,False,False,False,True
tt1313130,Kurôn wa kokyô wo mezasu  ,http://www.imdb.com/title/tt1313130/,https://m.media-amazon.com/images/M/MV5BMTY3MjMwMTQ0M15BMl5BanBnXkFtZTgwMDM5MjA2MDE@..jpg,2008,False,True,True,False
tt1315981,A Single Man  ,http://www.imdb.com/title/tt1315981/,https://m.media-amazon.com/images/M/MV5BMzU5MTk4MjQ2M15BMl5BanBnXkFtZTcwNDU0MzEwMw@@..jpg,2009,False,False,True,False
tt1316540,A torinói ló  ,http://www.imdb.com/title/tt1316540/,https://m.media-amazon.com/images/M/MV5BMTMyNzg1MzM2Ml5BMl5BanBnXkFtZTcwMzQ5NjcxNw@@..jpg,2011,False,False,True,False
tt1319690,Defying Gravity             ,http://www.imdb.com/title/tt1319690/,https://m.media-amazon.com/images/M/MV5BMTI5ODk4Njc5OF5BMl5BanBnXkFtZTcwNjM5NDcxMw@@..jpg,2009,False,True,True,False
tt1319708,Deus Ex: Human Revolution  ,http://www.imdb.com/title/tt1319708/,https://m.media-amazon.com/images/M/MV5BY2VhMjAxYzEtYzljYS00ZGM3LWJjYzEtZTBkMjNiYWVlYTg0XkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,2011,True,True,False,False
tt1320244,The Last Exorcism  ,http://www.imdb.com/title/tt1320244/,https://m.media-amazon.com/images/M/MV5BNDc4Mjk2MjA0NF5BMl5BanBnXkFtZTcwMzMyNjQ3Mw@@..jpg,2010,False,False,True,False
tt1321511,Oldboy  ,http://www.imdb.com/title/tt1321511/,https://m.media-amazon.com/images/M/MV5BMTk5NTEwMzI5OV5BMl5BanBnXkFtZTgwMDQ4ODUwMDE@..jpg,2013,True,False,True,False
tt1321865,Carlos             ,http://www.imdb.com/title/tt1321865/,https://m.media-amazon.com/images/M/MV5BZmFhZDgxYWItYTQyMC00YWVhLTg3NjgtMDcyMDk5Y2ZiNjgwXkEyXkFqcGdeQXVyNDkzNTM2ODg@..jpg,2010,False,False,True,False
tt1322269,August: Osage County  ,http://www.imdb.com/title/tt1322269/,https://m.media-amazon.com/images/M/MV5BNzQ5ODE4NTcxNV5BMl5BanBnXkFtZTgwNjkyNDQ0MDE@..jpg,2013,False,False,True,False
tt1322312,Going the Distance  ,http://www.imdb.com/title/tt1322312/,https://m.media-amazon.com/images/M/MV5BMjQ1ODUyMjk5N15BMl5BanBnXkFtZTcwMjAxOTE2Mw@@..jpg,2010,False,False,False,True
tt1322385,Submarino  ,http://www.imdb.com/title/tt1322385/,https://m.media-amazon.com/images/M/MV5BMjM2MDcyNjc4OF5BMl5BanBnXkFtZTgwMTc5MjA2MDE@..jpg,2010,False,False,True,False
tt1324999,The Twilight Saga: Breaking Dawn - Part 1  ,http://www.imdb.com/title/tt1324999/,https://m.media-amazon.com/images/M/MV5BODgxNDE0OTAzOF5BMl5BanBnXkFtZTcwNzcwODE2Ng@@..jpg,2011,False,False,True,False
tt1325004,The Twilight Saga: Eclipse  ,http://www.imdb.com/title/tt1325004/,https://m.media-amazon.com/images/M/MV5BNDMwNjAzNzYwOF5BMl5BanBnXkFtZTcwMDY5NzcyMw@@..jpg,2010,False,False,True,False
tt1325753,Hulk Vs.  ,http://www.imdb.com/title/tt1325753/,https://m.media-amazon.com/images/M/MV5BMTc1NzMzMzU4Nl5BMl5BanBnXkFtZTcwNTQ3NDYwNQ@@..jpg,2009,True,False,False,False
tt1327773,The Butler  ,http://www.imdb.com/title/tt1327773/,https://m.media-amazon.com/images/M/MV5BMjM2NDY3MjkyMF5BMl5BanBnXkFtZTcwMDM5Nzg5OQ@@..jpg,2013,False,False,True,False
tt1327801,Glee             ,http://www.imdb.com/title/tt1327801/,https://m.media-amazon.com/images/M/MV5BYWJhZjNjZjUtM2JlZC00ZWE3LWJmZDItMDRhMWJkMTJhZDhkXkEyXkFqcGdeQXVyMTkzODUwNzk@..jpg,2009,False,False,True,False
tt1329126,Cyrano de Bergerac  ,http://www.imdb.com/title/tt1329126/,https://m.media-amazon.com/images/M/MV5BNTE2MjkyOTUwOV5BMl5BanBnXkFtZTcwMTA2NzI5Mw@@..jpg,2008,False,False,True,True
tt1334722,Baccano!             ,http://www.imdb.com/title/tt1334722/,https://m.media-amazon.com/images/M/MV5BOTYzMTA0NzUtNzA3ZC00YjM1LTkyOWQtOGUyMWE0ZTJhMTZlXkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,2007,True,False,False,False
tt1334822,Chuck Versus the Suburbs             ,http://www.imdb.com/title/tt1334822/,https://m.media-amazon.com/images/M/MV5BMTkzNjI3NDcxMl5BMl5BanBnXkFtZTcwMDk2MTMzMg@@..jpg,2009,True,False,True,False
tt1336617,Cyrus  ,http://www.imdb.com/title/tt1336617/,https://m.media-amazon.com/images/M/MV5BMjA1MDU4NzUwMF5BMl5BanBnXkFtZTcwOTM4MDgzMw@@..jpg,2010,False,False,True,True
tt1338724,Battlestar Galactica: The Face of the Enemy             ,http://www.imdb.com/title/tt1338724/,https://m.media-amazon.com/images/M/MV5BMDYwOTU0MjYtZjk0NC00NmM4LWFkZWItYWQxZGE4ZTExNjg0XkEyXkFqcGdeQXVyMDM0MzU2NA@@..jpg,2008,False,True,True,False
tt1340123,Samson and Delilah  ,http://www.imdb.com/title/tt1340123/,https://m.media-amazon.com/images/M/MV5BMTgwMTY3MTM5MF5BMl5BanBnXkFtZTcwNTE4OTY4Mg@@..jpg,2009,False,False,True,True
tt1340761,Ai qing hu jiao zhuan yi II: Ai qing zuo you  ,http://www.imdb.com/title/tt1340761/,https://m.media-amazon.com/images/M/MV5BNzdjZGJlYzQtNTYxZC00M2M3LWFlODctOTZlYzQ0ZmY0ZWY2XkEyXkFqcGdeQXVyMjg0MTI5NzQ@..jpg,2008,False,False,False,True
tt1340838,Raaz: The Mystery Continues  ,http://www.imdb.com/title/tt1340838/,https://m.media-amazon.com/images/M/MV5BODEzMjc4MTY2N15BMl5BanBnXkFtZTcwODYxOTQzMg@@..jpg,2009,False,False,True,False
tt1341167,Four Lions  ,http://www.imdb.com/title/tt1341167/,https://m.media-amazon.com/images/M/MV5BMTczNDQxNzI0NF5BMl5BanBnXkFtZTcwNDM0NzEwNA@@..jpg,2010,False,False,True,False
tt1342378,Flickan  ,http://www.imdb.com/title/tt1342378/,https://m.media-amazon.com/images/M/MV5BNjg4NTYwOTY2NV5BMl5BanBnXkFtZTcwNDQwMTIzNA@@..jpg,2009,False,False,True,False
tt1343092,The Great Gatsby  ,http://www.imdb.com/title/tt1343092/,https://m.media-amazon.com/images/M/MV5BMTkxNTk1ODcxNl5BMl5BanBnXkFtZTcwMDI1OTMzOQ@@..jpg,2013,False,False,True,True
tt1343727,Dredd  ,http://www.imdb.com/title/tt1343727/,https://m.media-amazon.com/images/M/MV5BODkyNDQzMzUzOF5BMl5BanBnXkFtZTcwODYyMDEyOA@@..jpg,2012,True,True,False,False
tt1349646,Defcon 2012  ,http://www.imdb.com/title/tt1349646/,https://m.media-amazon.com/images/M/MV5BMTg2NTM4NzkxMF5BMl5BanBnXkFtZTgwMDI3OTQyMTE@..jpg,2010,False,True,False,False
tt1349938,Being Human             ,http://www.imdb.com/title/tt1349938/,https://m.media-amazon.com/images/M/MV5BMTc0NjEzMTAyM15BMl5BanBnXkFtZTcwMTQ3NTM0Mw@@..jpg,2008,False,False,True,False
tt1350498,Mega Shark vs. Giant Octopus  ,http://www.imdb.com/title/tt1350498/,https://m.media-amazon.com/images/M/MV5BMjA5MDk1NzAyM15BMl5BanBnXkFtZTcwNjU4NTU1Mg@@..jpg,2009,False,True,False,False
tt1350909,Baska Semtin Çocuklari  ,http://www.imdb.com/title/tt1350909/,https://m.media-amazon.com/images/M/MV5BNjFhZWE1YTYtZTY3OC00YmIzLWI2YWEtNWY0YWRkZDFlMDk0XkEyXkFqcGdeQXVyMjExNjgyMTc@..jpg,2008,True,False,True,False
tt1351672,L'uomo che verrà  ,http://www.imdb.com/title/tt1351672/,https://m.media-amazon.com/images/M/MV5BMTUxMjU5MzkxMl5BMl5BanBnXkFtZTcwOTA1NzYwNA@@..jpg,2009,False,False,True,False
tt1352824,Chloe  ,http://www.imdb.com/title/tt1352824/,https://m.media-amazon.com/images/M/MV5BMTczMzExNTkyMV5BMl5BanBnXkFtZTcwODUyMzAyMw@@..jpg,2009,False,False,True,False
tt1354540,Días de mayo  ,http://www.imdb.com/title/tt1354540/,https://m.media-amazon.com/images/M/MV5BZjEyNGZjMDMtNWU1NC00Y2U1LTgzZjktMjFhNTU0MjcwOTVjL2ltYWdlXkEyXkFqcGdeQXVyNzEyODcwNTk@..jpg,2008,False,False,True,False
tt1355642,Hagane no renkinjutsushi             ,http://www.imdb.com/title/tt1355642/,https://m.media-amazon.com/images/M/MV5BZmEzN2YzOTItMDI5MS00MGU4LWI1NWQtOTg5ZThhNGQwYTEzXkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,2009,True,False,False,False
tt1358522,White Collar             ,http://www.imdb.com/title/tt1358522/,https://m.media-amazon.com/images/M/MV5BNDI5MDgyMTYzNF5BMl5BanBnXkFtZTcwMjAwNzk1Mw@@..jpg,2009,False,False,True,False
tt1366312,Emma             ,http://www.imdb.com/title/tt1366312/,https://m.media-amazon.com/images/M/MV5BMTgxMDc1MzQxMV5BMl5BanBnXkFtZTcwMzY0MzUwMw@@..jpg,2009,False,False,True,True
tt1366321,The Take             ,http://www.imdb.com/title/tt1366321/,https://m.media-amazon.com/images/M/MV5BNGFkMjEwYjQtYzYxMy00MWNlLWFhN2MtYTM3OTdjOGM3OTA4XkEyXkFqcGdeQXVyMjkyODUzOTg@..jpg,2009,False,False,True,False
tt1366365,The Cold Light of Day  ,http://www.imdb.com/title/tt1366365/,https://m.media-amazon.com/images/M/MV5BMTQzODQ4NjAxMF5BMl5BanBnXkFtZTcwMzAwNjM0Nw@@..jpg,2012,True,False,False,False
tt1367104,The Safety in Rubber  ,http://www.imdb.com/title/tt1367104/,https://m.media-amazon.com/images/M/MV5BNjI0NDYzNzgtYTNmNy00NTNmLWI1NDctYTFjN2JlNDRlMTgxXkEyXkFqcGdeQXVyMTMyNDkwMg@@..jpg,2007,False,False,True,False
tt1370429,99  ,http://www.imdb.com/title/tt1370429/,https://m.media-amazon.com/images/M/MV5BMzhiYjBkNzYtY2ZkYS00OGMzLTlhMjEtZGFjYzkyMDgwZTBiXkEyXkFqcGdeQXVyODE5NzE3OTE@..jpg,2009,False,False,True,False
tt1371111,Cloud Atlas  ,http://www.imdb.com/title/tt1371111/,https://m.media-amazon.com/images/M/MV5BMTczMTgxMjc4NF5BMl5BanBnXkFtZTcwNjM5MTA2OA@@..jpg,2012,False,True,True,False
tt1371155,Made in Dagenham  ,http://www.imdb.com/title/tt1371155/,https://m.media-amazon.com/images/M/MV5BMTgyNzU0NTczMl5BMl5BanBnXkFtZTcwNTMyMjAxNA@@..jpg,2010,False,False,True,False
tt1372686,Coriolanus  ,http://www.imdb.com/title/tt1372686/,https://m.media-amazon.com/images/M/MV5BMTcyMjAwMjA2N15BMl5BanBnXkFtZTcwOTI0MjA0Ng@@..jpg,2011,False,False,True,False
tt1374992,Upside Down  ,http://www.imdb.com/title/tt1374992/,https://m.media-amazon.com/images/M/MV5BMTgzNzM4ODMwNV5BMl5BanBnXkFtZTcwNDU1MzEwOQ@@..jpg,2012,False,False,True,True
tt1378167,NCIS: Los Angeles             ,http://www.imdb.com/title/tt1378167/,https://m.media-amazon.com/images/M/MV5BMGQzNGIzNmEtNWE3ZS00OTUyLTg3YTEtMDY3NDViZWE0YWY1XkEyXkFqcGdeQXVyNjg4NzAyOTA@..jpg,2009,False,False,True,False
tt1379182,Kynodontas  ,http://www.imdb.com/title/tt1379182/,https://m.media-amazon.com/images/M/MV5BMjIyOTkyMDE5N15BMl5BanBnXkFtZTcwNjIwNzQwMw@@..jpg,2009,False,False,True,False
tt1380664,Storm Over Ryloth             ,http://www.imdb.com/title/tt1380664/,https://m.media-amazon.com/images/M/MV5BYzlhY2ExODQtNzFlZS00NjllLTliM2EtZGZhOWYyMmI0ZDlkXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,2009,True,False,False,False
tt1382725,La rafle  ,http://www.imdb.com/title/tt1382725/,https://m.media-amazon.com/images/M/MV5BMTQwNjMwNjU1NV5BMl5BanBnXkFtZTcwNTU0Njk5NQ@@..jpg,2010,False,False,True,False
tt1386588,The Other Guys  ,http://www.imdb.com/title/tt1386588/,https://m.media-amazon.com/images/M/MV5BMTc0NDQzNTA2Ml5BMl5BanBnXkFtZTcwNzI2OTQzMw@@..jpg,2010,True,False,False,False
tt1389371,Rubicon             ,http://www.imdb.com/title/tt1389371/,https://m.media-amazon.com/images/M/MV5BMTk2MzM4NzM0MV5BMl5BanBnXkFtZTcwNDY3MDg1Mw@@..jpg,2010,False,False,True,False
tt1392170,The Hunger Games  ,http://www.imdb.com/title/tt1392170/,https://m.media-amazon.com/images/M/MV5BMjA4NDg3NzYxMF5BMl5BanBnXkFtZTcwNTgyNzkyNw@@..jpg,2012,False,True,False,False
tt1395054,Once Upon a Time in Mumbaai  ,http://www.imdb.com/title/tt1395054/,https://m.media-amazon.com/images/M/MV5BNWQzMTQ4ZTYtNzJkMi00OWE5LWEwYjctMTRkY2FhYTJmZWZhXkEyXkFqcGdeQXVyODE5NzE3OTE@..jpg,2010,False,False,True,True
tt1397514,Journey 2: The Mysterious Island  ,http://www.imdb.com/title/tt1397514/,https://m.media-amazon.com/images/M/MV5BMjA5MTE1MjQyNV5BMl5BanBnXkFtZTcwODI4NDMwNw@@..jpg,2012,True,False,False,False
tt1402376,Eastwick             ,http://www.imdb.com/title/tt1402376/,https://m.media-amazon.com/images/M/MV5BMTI3OTYyNDI4MF5BMl5BanBnXkFtZTcwMzc2NTk4Mg@@..jpg,2009,False,False,True,False
tt1403846,Alting Bliver Godt Igen  ,http://www.imdb.com/title/tt1403846/,https://m.media-amazon.com/images/M/MV5BMTc3MzU2NDQzN15BMl5BanBnXkFtZTcwMTQ4OTkwMw@@..jpg,2010,False,False,True,False
tt1405365,Celeste & Jesse Forever  ,http://www.imdb.com/title/tt1405365/,https://m.media-amazon.com/images/M/MV5BMTM0Mzk3MTY1N15BMl5BanBnXkFtZTcwNDcwNTg5Nw@@..jpg,2012,False,False,True,True
tt1405406,The Vampire Diaries             ,http://www.imdb.com/title/tt1405406/,https://m.media-amazon.com/images/M/MV5BMDk3YzgxNDQtNTEzOS00NDMyLWFlYmYtYTZlMDk1NDkxNmMyXkEyXkFqcGdeQXVyNzA5NjUyNjM@..jpg,2009,False,False,True,False
tt1405810,Mine vaganti  ,http://www.imdb.com/title/tt1405810/,https://m.media-amazon.com/images/M/MV5BZjVkNjlkZWMtMGZlOS00ZmNmLTg3ZWYtZWVjOTc1ZmZlYTA0L2ltYWdlXkEyXkFqcGdeQXVyMjIyMDk1Nzg@..jpg,2010,False,False,True,True
tt1408253,Ride Along  ,http://www.imdb.com/title/tt1408253/,https://m.media-amazon.com/images/M/MV5BNjU4NzYzOTY1MF5BMl5BanBnXkFtZTgwMTAyNTc1MDE@..jpg,2014,True,False,False,False
tt1409055,Dragon Ball Kai: Doragon bôru kai             ,http://www.imdb.com/title/tt1409055/,https://m.media-amazon.com/images/M/MV5BNWRlNWI5ZmQtMWU2NC00ZDYzLThkOWMtYTA2NWJjZWZjMGI5XkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,2009,True,False,False,False
tt1411238,No Strings Attached  ,http://www.imdb.com/title/tt1411238/,https://m.media-amazon.com/images/M/MV5BMTg2MDQ1NTEzNl5BMl5BanBnXkFtZTcwOTgxNTMyNA@@..jpg,2011,False,False,False,True
tt1411276,Ice Castles  ,http://www.imdb.com/title/tt1411276/,https://m.media-amazon.com/images/M/MV5BMjE4MDg1NDQ3N15BMl5BanBnXkFtZTcwMzMyNTkxMw@@..jpg,2010,False,False,True,True
tt1414349,Nitro Circus             ,http://www.imdb.com/title/tt1414349/,https://m.media-amazon.com/images/M/MV5BMTgzMjE2NDQ4OF5BMl5BanBnXkFtZTgwNjA3MzcwMzE@..jpg,2009,True,False,False,False
tt1414378,Tracker  ,http://www.imdb.com/title/tt1414378/,https://m.media-amazon.com/images/M/MV5BMTcwNDMxNTc1N15BMl5BanBnXkFtZTcwOTE1MTIwNA@@..jpg,2010,True,False,True,False
tt1414382,You Again  ,http://www.imdb.com/title/tt1414382/,https://m.media-amazon.com/images/M/MV5BMTM5MzkyMDY0MV5BMl5BanBnXkFtZTcwNDkxNDc1Mw@@..jpg,2010,False,False,False,True
tt1415889,Good Luck Charlie             ,http://www.imdb.com/title/tt1415889/,https://m.media-amazon.com/images/M/MV5BMjI5NjUzMTcwNF5BMl5BanBnXkFtZTgwODE3NzQxMDE@..jpg,2010,False,False,True,False
tt1416765,Parenthood             ,http://www.imdb.com/title/tt1416765/,https://m.media-amazon.com/images/M/MV5BMjAwMjA3Mzg2N15BMl5BanBnXkFtZTgwMDY2Nzg3MjE@..jpg,2010,False,False,True,False
tt1416801,Kill the Irishman  ,http://www.imdb.com/title/tt1416801/,https://m.media-amazon.com/images/M/MV5BMTQyNzIxMzMwMV5BMl5BanBnXkFtZTcwOTU4OTcxNA@@..jpg,2011,True,False,False,False
tt1417299,Unnaipol Oruvan  ,http://www.imdb.com/title/tt1417299/,https://m.media-amazon.com/images/M/MV5BMTM0MjI5NDIyOF5BMl5BanBnXkFtZTcwNzc4NTI4Mg@@..jpg,2009,False,False,True,False
tt1419791,Inside Tito's Trunk  ,http://www.imdb.com/title/tt1419791/,https://m.media-amazon.com/images/M/MV5BMTk5MzI5NTcxMV5BMl5BanBnXkFtZTcwOTUwMzY1Mg@@..jpg,2005,False,False,True,False
tt1421029,Carol I  ,http://www.imdb.com/title/tt1421029/,https://m.media-amazon.com/images/M/MV5BMGU2YTZiMTktMWNkMy00MDQyLWJlMDctOGRiYmU4YTZmYTNjXkEyXkFqcGdeQXVyMTM3OTE2Mzg@..jpg,2009,False,False,True,False
tt1421051,Somewhere  ,http://www.imdb.com/title/tt1421051/,https://m.media-amazon.com/images/M/MV5BMTg1MzE1NDA0M15BMl5BanBnXkFtZTcwODM2MDY1Mw@@..jpg,2010,False,False,True,False
